id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
19632,@user422,female,politician,left,left,Por último le reconocí al ministro que todas las fuerzas políticas deberíamos estar unidas frente a la pandemia. Pero este es un esfuerzo inútil ante quienes usan la peor pandemia en 100 años contra su gobierno. Mucha suerte ministro @user pues su suerte es la de todos.
10944,@user423,male,politician,left,left,En estos diez años hemos abierto nuevos caminos. Ahora nos queda ensancharlos y abrir nuevos puentes hacia una República Vasca plural y solidaria de libres e iguales. #10UrteBainoEz
41040,@user169,male,politician,left,moderate_left,"Datos muy buenos que muestran el liderazgo de la #agricultura #ecológica española. Su tendencia de crecimiento en superficie #agraria útil es del 4,8% en los últimos años. Alcanzamos ya el 10%, lo que nos allana la tarea de lograr el 25% que marca el #Pacto_Verde para el 2030."
45937,@user361,male,politician,right,right,"Pueblo es sinónimo de nación . El único pueblo que existe en España es el español. Si yo mañana me voy a vivir a La Coruña ¿pasaría a ser parte del pueblo gallego?. Art. 1 CE in fine “La soberanía nacional reside en el pueblo español, del que emanan los poderes del Estado.”"
29672,@user206,female,journalist,left,moderate_left,"Tan responsable es trabajar para que haya gobierno, como irresponsables fueron los mismos que firman hoy un preacuerdo al llevarnos a nuevas elecciones. Lamentable."
45947,@user466,female,politician,left,left,Recibo con alegría la victoria de @user en las presidenciales de México y el triunfo de @user como primera alcaldesa en la historia de la Ciudad de México. A ambos les deseo lo mejor para su ciudadanía y para fortalecer las buenas relaciones de México con Madrid.
7402,@user127,female,politician,left,moderate_left,"Día completo campaña electoral. Repartiendo y explicando propuestas de @user para Madrid. Por la mañana, Coslada y por la tardE Vicálvaro. Tan solo nos quedan 10 días para que se produzca el cambio en Madrid. #HazloXMadrid. #LosDemócratasSomosMás . [#POLITICAL_PARTY]"
9313,@user423,male,politician,left,left,Cada voto a [POLITICAL_PARTY] va ser necesario para construir un muro democrático frente a derecha franquista. Lo hemos hecho dos veces y lo volveremos a hacer las veces que sea necesario. Aupa Araba! ✊
36182,@user388,male,politician,left,moderate_left,Junto a la Asoc. para la recuperación de la #MemoriaHistórica de #Jaén recordando a quienes fueron asesinados por defender la libertad y la democracia. Con mi compañera la senadora @user
11030,@user393,male,politician,right,right,"Durante años sufrí campañas del [POLITICAL_PARTY] por denunciar negociación ETA y cesiones. A esa campaña, pero de forma soterrada,se sumó [POLITICAL_PARTY] por criticar sus concesiones e incumplimiento de promesas. Veo que ambos siguen la misma línea contra @user ,pierdan toda esperanza, no nos rendimos"
1531,@user427,female,politician,left,moderate_left,"Europa tiene que saber reaccionar de manera precisa, rápida y coordinada: tiene la obligación de mejorar y avanzar en el asilo y en la respuesta común a los flujos migratorios. España es el país y que más y mejor hace su tarea pero no puede ser el único."
16074,@user19,female,politician,left,left,"Sin dinero ni publicidad, nuestra campaña se hace con creatividad y tu apoyo. Ayúdanos a difundir las papeletas de este domingo, que nadie se equivoque. . Póntela en tus redes entrando aquí"
35236,@user281,male,journalist,left,left,"Este artículo de @user en @user nos recuerda muchas cosas. Entre otras, que hay otra forma de hacer sindicalismo. Es un orgullo formar parte de CNT."
5584,@user464,male,journalist,right,right,"Dicen los columnistas valedores del [POLITICAL_PARTY] que si [POLITICAL_PARTY] lo adelanta en Cataluña todos los votos de Podemos se irán al [POLITICAL_PARTY] en las elecciones sucesivas. Puede, pero a mí eso, dentro de lo malo, no me parece tan mal. Mejor un gobierno socialista a palo seco que aliado a lospodemitas."
949,@user282,male,politician,left,left,"@user La cosa es que hay profesores buenos y malos, pero eso pasa en todas las materias. Yo tuve profesores de lengua fascinantes y otros que hacían que no quisiera volver a tocar un libro en tu vida. O de Biologia, física o matemáticas igual. Pero como materia es imprescindible."
16839,@user259,male,politician,right,moderate_right,"Día intenso en Sevilla. Reunión con la Confederación andaluza del Metal, visita a Ybarra tres años después de que su planta de Dos Hermanas ardiera y final en el Congreso Internacional de la Minería."
10841,@user413,female,journalist,left,left,"Fino fino...el periodismo escrito está sobrevalorado. El #BigData no es el futuro, lo son los memes"
2867,@user137,female,politician,left,moderate_left,"La IX Legislatura de @user llega a su fin. Gracias a tod@s por el trabajo realizado para alcanzar un #parlamentoapiedecalle y por el compromiso con Canarias, para intentar dar respuesta a las demandas de la ciudadanía. Hasta siempre!!!"
41279,@user136,female,politician,right,moderate_right,"Vaya, vaya. Se ve que Ribó ha detectado a mi Mata Hari. Ahora en serio, trabajo a diario con policías que escoltan a Colau en cada visita. No veo el problema. De ser cierta esta noticia no cabe mejor ejemplo del sectarismo y la paranoia de este político. Esto va de mal en peor."
22208,@user287,female,politician,left,moderate_left,@user A vuestra disposición...todo un placer acompañaros. Gracias¡¡¡
4310,@user10,male,journalist,right,moderate_right,El [POLITICAL_PARTY] fía el desbloqueo a la presión interna sobre Iglesias y del Ibex sobre el [POLITICAL_PARTY] Los [POLITICAL_PARTY] consideran q ahora solo puede haber un Gobierno [POLITICAL_PARTY] en solitario. [POLITICAL_PARTY] arranca crítica interna en Podemos al pedir un apoyo parlamentario sin ministerios
4358,@user8,female,politician,left,moderate_left,"Señores del [POLITICAL_PARTY] de Galicia, dejen de una vez de utilizar la pandemia #COVID19 para confrontar con el Gobierno de España. Sean patriotas útiles y luchen con el Gobierno contra un virus que es el enemigo de todos, q infecta a personas y que sesga vidas. Únanse y arrimen el hombro."
20471,@user159,female,politician,left,left,"El [POLITICAL_PARTY] contentísimo con los casi 300 años de cárcel que les ha caído a los del [POLITICAL_PARTY] de la Gürtel y porque quede acreditado que su partido se benefició de la trama. Pues yo sigo sin poder estar contenta, aún no han podido averiguar quién es ese tal M. Rajoy de los papeles de Bárcenas"
6309,@user191,male,politician,right,moderate_right,[#POLITICAL_PARTY] ante la #COVID. Me sumo al llamamiento a la #responsabilidad. Son necesarios: 1) #vacunación masiva y urgente. 2) Rehabilitar urgente nuevos espacios hospitalarios (El Carmen y Alarcos) para descargar al General. 3) Contratar más sanitarios. ⁦⁦@user⁩
7514,@user390,male,politician,right,moderate_right,Suma y sigue. Y Sánchez en alpargatas. Dónde está Sánchez? #SánchezDimisión
2244,@user95,male,politician,left,moderate_left,Es increíble la cantidad de mails que estoy recibiendo en mi correo del Congreso con basura ultraderechista. Votaré sí a Pedro Sánchez pensando en todos vosotros. 😏
10571,@user49,male,politician,right,moderate_right,Acabo de compartir con las asociaciones de @user la concentración ante la sede de la SES para denunciar como el gobierno de Sanchez y Marlaska no enseña el informe de auditoría si no q además ha pedido q se cambie porque no les gusta. Un insulto más a todas las FCSE
22867,@user342,female,politician,left,moderate_left,"@user Y que pasa con el compromiso y la responsabilidad que dijo Ana Pastor de defender a los gallegos y gallegas , de defender a Galicia cuando se presentó candidata cabeza de lista por Pontevedra! Vergonzoso anteponer intereses del partido a los ciudadanos de Pontevedra!"
50430,@user367,female,politician,left,moderate_left,"El sector primario en nuestro país es garante de la cohesión territorial y social. Es prioridad del Gobierno el desarrollo del medio rural y que agricultura, ganadería y pesca ocupen el lugar que deben en la cadena alimentaria @user @user #PlenoCongresoDiputados"
38220,@user25,male,politician,right,right,El Dr. Simón acaba de decir que la crítica a @user no es decente. Lo que es indecente es que no haya dimitido aún por todas las veces que se ha equivocado con la epidemia del #coronavirus. Dígaselo a los fallecidos y a sus familiares. Valiente.
16429,@user188,male,politician,left,moderate_left,"Hoy le hemos entregado el Premio Cervantes al grandísimo poeta español-valenciano Paco Brines. Ha sido en su casa de Oliva, desde donde se ve el mar, el Montgó y Segaria. Allí hemos ido con los Reyes y hemos disfrutado de su ternura, de su inteligencia y de un regalo maravilloso."
2431,@user348,male,journalist,right,right,"Este chaval, que mató con su coche a una madre y a su bebé, es el ídolo de millones de chicas internautas - Periodista Digital"
42670,@user32,male,politician,right,right,"Hoy en de nuevo en el ""oasis"" catalán ataques a @user y @user en la Ciudad Condal y Badalona. . 🔴¿Libertad en Cataluña? ¡Hipócritas!. Ni las piedras, ni las amenazas, ni los huevos que nos tiráis, en lo que es el asalto a ""vuestro Capitolio"" nos detendrá."
47542,@user317,female,politician,left,moderate_left,En el homenaje a las víctimas del terrorismo #27deJunio #Congreso @user Reclama la desaparición de partidismos y la Unidad de los demócratas en la lucha antiterrorista. Consideración y solidaridad con las fuerzas y cuerpos de seguridad del Estado
9612,@user85,male,politician,right,moderate_right,Apostamos por la reforma de nuestros barrios para mejorar la calidad de vida de las personas. Seguimos trabajando en el urbanismo de lo cotidiano para hacer de #Salamanca una ciudad mejor y más habitable. Hoy he visitado las obras que estamos realizando en San Bernardo.
44057,@user1,male,politician,left,moderate_left,"Ni el “El Pichi”, el chulo que castiga del Portillo a la Arganzuela. Ni la rubia ni la morena, hijas del pueblo de Madrid, pasearan por la Verbena de la Paloma. . No habrá jolgorio en La Latina ni chotis en Lavapies pero Madrid sigue siendo única. . Viva La Paloma! Viva Madrid!"
31492,@user13,female,journalist,left,left,"Condenan a 13 años y 2 meses a Mimmo Lucano, el exalcalde de Riace, el “paese dell'accoglienza”. Escribí esto para @user en 2018, cuando le pusieron en arresto domiciliario por las acusaciones de la Fiscalía de “favorecer la inmigración ilegal”."
47990,@user85,male,politician,right,moderate_right,"Me rodea gente llena de ilusión y ganas de trabajar por sus vecinos. Son un apoyo fundamental para lograr el reto de ganar las #elecciones de forma clara y rotunda. Vamos a por todas, salimos a ganar la Junta de #CastillayLeón, las Diputaciones y los Ayuntamientos. @user"
21759,@user137,female,politician,left,moderate_left,Participando en la presentación del libro “Perez Galdós en el vértice veinticuatro miradas” de Yolanda Arencibia y José Miguel Perez con @user @user #BienioGaldosiano
